,filename,filename_camelcase,pistachio_type,major_axis,minor_axis,area,perimeter,ellipse_area,ellipse_perimeter
1158,kirmizi 486.jpg,kirmizi_486.jpg,0,408.5870666503907,229.94825744628903,73000.5,1094.7320967912674,73791.20793086171,1041.5211025218398
1159,kirmizi 479.jpg,kirmizi_479.jpg,0,456.1065979003907,231.29655456542966,81180.0,1187.2590084075928,82856.27401783505,1136.0481315264794
1160,kirmizi 337.jpg,kirmizi_337.jpg,0,419.2710571289063,199.5301971435547,65385.0,1068.406195282936,65704.24004771089,1031.4775398406862
1161,kirmizi 451.jpg,kirmizi_451.jpg,0,471.0474548339843,224.58775329589847,80249.5,1192.4478266239166,83088.44161678992,1159.2548484847614
1162,kirmizi 445.jpg,kirmizi_445.jpg,0,475.5680236816407,211.83581542968753,78161.5,1204.9574924707413,79122.84888217163,1156.5144268614588
1163,kirmizi 323.jpg,kirmizi_323.jpg,0,465.5338439941407,244.58160400390622,87712.5,1250.3889518976212,89426.23149980357,1168.1950521656136
1164,kirmizi 874.jpg,kirmizi_874.jpg,0,417.19638061523443,206.55821228027347,66491.0,1177.1757498979568,67681.95262707464,1034.1498759331876
1165,kirmizi 1139.jpg,kirmizi_1139.jpg,0,458.30145263671864,221.27311706542972,78481.5,1221.5016490221024,79647.06358663613,1130.5413339493682
1166,kirmizi 860.jpg,kirmizi_860.jpg,0,393.9421997070313,208.64723205566403,63348.0,1024.322936296463,64555.76242402091,990.2849313096528
1167,kirmizi 690.jpg,kirmizi_690.jpg,0,395.13757324218756,279.2130126953125,84638.0,1206.1706944704056,86651.05691247935,1074.8049372357696
1168,kirmizi 848.jpg,kirmizi_848.jpg,0,481.9502868652344,259.33032226562506,95762.5,1454.8397425413132,98162.45790164235,1215.7766610554447
1169,kirmizi 1111.jpg,kirmizi_1111.jpg,0,434.23675537109375,230.12922668457028,76381.0,1364.832603096962,78485.28513332701,1091.7227048921804
1170,kirmizi 1105.jpg,kirmizi_1105.jpg,0,429.0125427246093,217.50085449218747,71276.0,1135.1757473945618,73285.96964829385,1068.507304658371
1171,kirmizi 684.jpg,kirmizi_684.jpg,0,415.1199340820313,236.2815399169922,74736.5,1127.276252746582,77035.91808841017,1061.080826831957
1172,kirmizi 109.jpg,kirmizi_109.jpg,0,424.8443603515625,226.7175598144531,73408.5,1111.6193996667862,75649.29716338114,1069.742474135781
1173,kirmizi 653.jpg,kirmizi_653.jpg,0,451.94897460937494,252.41563415527344,90841.5,1491.3250246047974,89597.42689705706,1149.9506450883086
1174,kirmizi 135.jpg,kirmizi_135.jpg,0,421.98812866210926,247.50135803222653,81898.5,1136.7320989370346,82029.05364447688,1086.761550011367
1175,kirmizi 121.jpg,kirmizi_121.jpg,0,446.69250488281244,226.26158142089847,77483.0,1143.8620413541794,79379.68387925797,1112.3378710864813
1176,kirmizi 647.jpg,kirmizi_647.jpg,0,426.4691162109375,208.87101745605472,67987.0,1122.5483303070068,69960.94221617286,1054.8994004719148
1177,kirmizi 900.jpg,kirmizi_900.jpg,0,434.85913085937494,193.89659118652347,0.0,0.0,66222.96917231349,1057.691602099763
1178,kirmizi 1059.jpg,kirmizi_1059.jpg,0,469.9308166503907,225.6759185791016,82965.5,1211.5016494989395,83293.09999420683,1158.060667629094
1179,kirmizi (61).jpg,kirmizi_61.jpg,0,429.98657226562494,276.60870361328125,90544.0,1413.4255279302597,93413.70900497158,1135.7646664273107
1180,kirmizi 914.jpg,kirmizi_914.jpg,0,422.11059570312506,228.78096008300784,74537.5,1112.1046810150146,75846.58185138156,1066.56511370847
1181,kirmizi 1065.jpg,kirmizi_1065.jpg,0,427.92837524414057,213.7549896240234,70437.0,1122.8914775848389,71841.80367973322,1062.615305523663
1182,kirmizi 1071.jpg,kirmizi_1071.jpg,0,382.4891967773438,230.80987548828128,68532.5,1121.9625452756882,69336.74362286195,992.3932281722257
1183,kirmizi 928.jpg,kirmizi_928.jpg,0,456.29623413085943,240.71684265136722,83022.0,1193.175749182701,86266.71174946592,1146.0374375392714
1184,kirmizi 727.jpg,kirmizi_727.jpg,0,459.8244323730469,237.15058898925784,83357.0,1257.200132727623,85645.81222742451,1149.3226163278994
1185,kirmizi 733.jpg,kirmizi_733.jpg,0,426.3006286621094,240.16242980957034,79180.5,1165.1585021018982,80410.15944893162,1086.941614817946
1186,kirmizi (36).jpg,kirmizi_36.jpg,0,407.6935119628907,204.7461242675781,65222.5,1080.6488378047943,65560.06433243644,1013.4618557844165
1187,kirmizi 280.jpg,kirmizi_280.jpg,0,459.2616577148437,225.95268249511716,79360.5,1220.2468149662018,81501.86974392788,1137.0132689014586
1188,kirmizi 294.jpg,kirmizi_294.jpg,0,482.59436035156256,211.55590820312503,79796.0,1210.3717087507248,80185.76600141427,1170.5399249096201
1189,kirmizi 519.jpg,kirmizi_519.jpg,0,433.20101928710943,229.44699096679688,77217.5,1177.0752419233322,78065.96234791889,1088.9800746418607
1190,kirmizi 243.jpg,kirmizi_243.jpg,0,404.7955017089843,212.98759460449222,67156.5,1100.5899605751038,67714.21809212535,1016.10761324301
1191,kirmizi 525.jpg,kirmizi_525.jpg,0,430.18008422851557,253.36885070800778,82928.5,1307.3006386756897,85603.87084201352,1109.0549134608673
1192,kirmizi 531.jpg,kirmizi_531.jpg,0,417.76928710937494,236.8196563720703,75687.0,1160.2051849365234,77704.13621313176,1066.7886678085265
1193,kirmizi 257.jpg,kirmizi_257.jpg,0,407.69351196289057,204.74612426757812,65222.5,1080.6488378047943,65560.06433243644,1013.4618557844161
1194,kirmizi 530.jpg,kirmizi_530.jpg,0,436.36340332031244,220.35998535156253,75921.0,1159.2590081691742,75521.55724445626,1085.9453465886377
1195,kirmizi 256.jpg,kirmizi_256.jpg,0,393.3052978515625,211.8588104248047,65111.5,1052.9919819831848,65443.45318298874,992.3982718919195
1196,kirmizi 242.jpg,kirmizi_242.jpg,0,419.20751953124994,186.09675598144528,60490.5,1073.536138534546,61271.39216683764,1018.8813832179255
1197,kirmizi 524.jpg,kirmizi_524.jpg,0,485.75341796875006,245.7638244628906,93839.5,1306.614347934723,93761.3179228992,1209.3218875388009
1198,kirmizi 518.jpg,kirmizi_518.jpg,0,493.8265686035157,242.02822875976562,91770.5,1275.1585041284561,93870.76470239718,1221.676365338374
1199,kirmizi 295.jpg,kirmizi_295.jpg,0,454.2869873046876,213.05776977539062,74675.0,1154.3473221063614,76018.19528253058,1114.6463709399734
1200,kirmizi 281.jpg,kirmizi_281.jpg,0,461.18249511718756,220.29959106445315,78898.0,1167.6610279083252,79795.13006842189,1135.3743745923348
1201,kirmizi 732.jpg,kirmizi_732.jpg,0,419.4983520507813,225.47785949707034,73567.0,1140.7737287282944,74288.91984550566,1057.9733239408067
1202,kirmizi 726.jpg,kirmizi_726.jpg,0,514.6530151367188,231.3681945800781,90766.0,1285.5188933610916,93520.76711703453,1253.48949945185
1203,kirmizi 1070.jpg,kirmizi_1070.jpg,0,464.90957641601557,237.23638916015628,80453.0,1206.891476392746,86624.28814041792,1159.460554219253
1204,kirmizi 929.jpg,kirmizi_929.jpg,0,453.02917480468756,235.54730224609375,80723.0,1170.749343752861,83809.68090824896,1134.2802063482525
1205,kirmizi 1064.jpg,kirmizi_1064.jpg,0,483.8738403320313,230.8944091796875,87485.5,1265.5260338783264,87747.63943120356,1191.003674701981
1206,kirmizi 915.jpg,kirmizi_915.jpg,0,450.96469116210943,245.15513610839847,85287.0,1205.033614873886,86830.72301600939,1140.2514154090202
1207,kirmizi 901.jpg,kirmizi_901.jpg,0,396.50357055664057,227.38751220703122,68255.5,1153.477262854576,70811.46738089499,1015.3716935309373
1208,kirmizi 1058.jpg,kirmizi_1058.jpg,0,492.05392456054693,213.65583801269534,81452.5,1223.7615361213684,82569.06097060203,1191.6659375473214
1209,kirmizi 120.jpg,kirmizi_120.jpg,0,456.7439880371093,199.86326599121097,70974.0,1212.832602262497,71696.1278405275,1107.518120696972
1210,kirmizi 646.jpg,kirmizi_646.jpg,0,418.09637451171875,184.17614746093753,58815.0,1097.3767582178116,60478.31285429529,1014.8983789185568
1211,kirmizi 652.jpg,kirmizi_652.jpg,0,459.27261352539057,233.4718933105469,82674.5,1224.2468156814575,84216.0825657984,1144.5069500538777
1212,kirmizi 134.jpg,kirmizi_134.jpg,0,401.35565185546875,233.21475219726565,72466.0,1136.4305818080902,73514.88514277543,1031.178390224756
1213,kirmizi 108.jpg,kirmizi_108.jpg,0,373.9706726074219,191.8080139160156,55573.5,1001.2518689632416,56337.05948913662,933.6514692974281
1214,kirmizi 1104.jpg,kirmizi_1104.jpg,0,420.3781433105468,221.7584991455078,72926.0,1133.3178839683533,73216.72227319375,1055.8149671012495
1215,kirmizi 685.jpg,kirmizi_685.jpg,0,512.6995849609374,266.2053833007812,103381.0,1344.7148520946503,107193.80347322363,1283.3053575236015
1216,kirmizi 849.jpg,kirmizi_849.jpg,0,447.12121582031256,217.15545654296872,75953.0,1146.5483309030533,76258.08682505475,1104.201384182755
1217,kirmizi 691.jpg,kirmizi_691.jpg,0,407.75854492187494,210.87661743164062,66714.0,1074.6904672384262,67533.82977895031,1019.7746670718054
1218,kirmizi 1110.jpg,kirmizi_1110.jpg,0,515.4153442382812,243.2917785644531,98145.5,1324.1290667057037,98486.036125452,1266.112249248921
1219,kirmizi 1138.jpg,kirmizi_1138.jpg,0,445.8354797363282,260.715087890625,90405.5,1245.5016486644745,91291.56941822222,1147.3086737208957
1220,kirmizi 861.jpg,kirmizi_861.jpg,0,465.29190063476557,233.07214355468753,84660.5,1330.8986171483994,85173.74527676696,1156.044579634985
1221,kirmizi 875.jpg,kirmizi_875.jpg,0,501.9474487304688,235.6334533691406,90957.0,1257.803163766861,92893.44746105232,1231.7975386159164
1222,kirmizi (1).jpg,kirmizi_1.jpg,0,426.8111877441406,226.51864624023435,75504.5,1236.6732224225998,75932.8382846443,1073.3918910690143
1223,kirmizi 444.jpg,kirmizi_444.jpg,0,457.4069213867187,241.98564147949213,87297.5,1474.1534513235092,86932.50829870174,1149.5356307857153
1224,kirmizi 322.jpg,kirmizi_322.jpg,0,486.9948120117188,243.8035888671875,92789.5,1296.1879402399063,93251.1744699657,1209.8275692514721
1225,kirmizi 336.jpg,kirmizi_336.jpg,0,459.18130493164057,215.21504211425787,75556.0,1157.9209153652191,77615.18583645491,1126.5248930343382
1226,kirmizi 450.jpg,kirmizi_450.jpg,0,518.6419067382812,221.6607971191406,88815.0,1278.4894568920135,90291.39798741558,1252.9460349964074
1227,kirmizi 478.jpg,kirmizi_478.jpg,0,468.2821044921875,294.9257202148438,107577.0,1481.22451710701,108470.11271536346,1229.3813338901984
1228,kirmizi 487.jpg,kirmizi_487.jpg,0,390.9785766601562,224.5116119384766,68249.5,1085.134118437767,68941.64640294865,1001.5467131588211
1229,kirmizi 38.jpg,kirmizi_38.jpg,0,504.91137695312494,233.27316284179685,91689.5,1311.727045059204,92505.98156779777,1235.5526190347541
1230,kirmizi 493.jpg,kirmizi_493.jpg,0,435.85736083984375,264.59210205078125,89304.5,1252.8986176252365,90575.58397065646,1132.6751224598404
1231,kirmizi 10.jpg,kirmizi_10.jpg,0,380.26281738281244,226.7773284912109,65633.5,1193.9036695957184,67728.79950767828,983.5437234647903
1232,siirt 494.jpg,siirt_494.jpg,1,469.8673400878906,260.0155334472656,95250.0,1351.4255291223526,95954.29829962824,1192.9438426966108
1233,siirt (23).jpg,siirt_23.jpg,1,475.41510009765636,299.9627380371094,111516.0,1371.5087890625,112003.13069065259,1248.7527731647758
1234,siirt 480.jpg,siirt_480.jpg,1,437.6129760742188,243.81175231933597,83334.0,1187.6854133605957,83798.20354741481,1112.827522877916
1235,siirt 319.jpg,siirt_319.jpg,1,443.56787109375,288.3013610839844,100916.0,1392.2783422470093,100437.676082432,1175.2037009253302
1236,siirt 331.jpg,siirt_331.jpg,1,426.2781066894531,257.28125,81882.0,1204.0874341726303,86137.2587665805,1106.0607398050895
1237,siirt 457.jpg,siirt_457.jpg,1,450.07897949218744,273.78814697265625,95913.0,1831.1656421422958,96781.70168060683,1170.2823476029325
1238,siirt 443.jpg,siirt_443.jpg,1,461.60729980468744,281.1978454589844,100437.5,1277.952440738678,101947.02064505618,1200.7163988723937
1239,siirt 325.jpg,siirt_325.jpg,1,434.9454650878907,235.04618835449222,79392.0,1143.1168712377548,80293.04001254938,1098.2647298709103
1240,siirt 866.jpg,siirt_866.jpg,1,503.1792602539063,270.66998291015625,106635.5,1409.584908246994,106967.7126639975,1269.2415497245609
1241,siirt 696.jpg,siirt_696.jpg,1,455.4713439941406,242.6084136962891,85763.0,1223.0336130857468,86787.42402202079,1146.3864606766156
1242,siirt 682.jpg,siirt_682.jpg,1,445.0490112304687,325.03790283203125,114345.5,1585.5504200458527,113613.96829526676,1224.250603889142
1243,siirt 669.jpg,siirt_669.jpg,1,463.4913635253906,270.03009033203125,98160.5,1282.6976047754288,98297.7753702352,1191.613369231077
1244,siirt 655.jpg,siirt_655.jpg,1,422.67822265624994,252.4463348388672,84229.5,1501.6092938184738,83804.7864339397,1093.6759682418478
1245,siirt 133.jpg,siirt_133.jpg,1,471.3691101074218,258.3088073730468,94843.5,1254.4722135066986,95629.13213606531,1194.0372460242127
1246,siirt 127.jpg,siirt_127.jpg,1,468.52993774414057,243.27705383300778,87655.0,1247.1168715953827,89521.7112587135,1172.752850403561
1247,siirt 641.jpg,siirt_641.jpg,1,460.25265502929693,250.81970214843756,90863.5,1367.3595132827759,90666.70472561214,1164.389327631048
1248,siirt 72.jpg,siirt_72.jpg,1,425.88085937500006,277.6091003417969,91135.0,1246.4894552230835,92856.36996805413,1129.3169570972443
1249,siirt 9.jpg,siirt_9.jpg,1,471.6806030273437,256.3471984863281,94787.0,1284.8569873571396,94965.63444512858,1192.5571730864779
1250,siirt 66.jpg,siirt_66.jpg,1,496.37466430664057,253.4474334716797,98399.0,1326.9158617258072,98806.92539678571,1238.0892866732345
1251,siirt 709.jpg,siirt_709.jpg,1,462.6993103027343,239.21340942382815,87281.5,1215.3595136404037,86930.91572064975,1157.0995974225132
1252,siirt 99.jpg,siirt_99.jpg,1,481.22668457031256,255.17561340332028,95081.0,1295.1168727874756,96444.78521660887,1210.010248188396
1253,siirt 721.jpg,siirt_721.jpg,1,454.302764892578,240.14973449707026,84225.0,1234.2295707464218,85687.48027138191,1141.5332522651795
1254,siirt 735.jpg,siirt_735.jpg,1,426.8671569824218,273.9250183105469,92632.0,1439.366653561592,91836.28821150276,1126.7121465923422
1255,siirt 286.jpg,siirt_286.jpg,1,419.3807678222656,260.70434570312506,85117.0,1168.572716832161,85871.0280619817,1096.9670162129144
1256,siirt (35).jpg,siirt_35.jpg,1,456.1667785644531,253.41055297851565,89727.0,1206.572715640068,90790.04503468415,1159.2115863209608
1257,siirt 292.jpg,siirt_292.jpg,1,480.22964477539057,276.5571594238281,103237.0,1290.2295724153519,104309.47340535287,1231.0561893555916
1258,siirt 279.jpg,siirt_279.jpg,1,476.2256469726563,269.8768615722656,100462.5,1328.3544623851776,100941.16502793289,1215.971663124382
1259,siirt 245.jpg,siirt_245.jpg,1,457.02090454101557,236.14424133300778,84340.5,1218.8153573274612,84762.41192980803,1142.7631477084503
1260,siirt 523.jpg,siirt_523.jpg,1,427.265869140625,262.27905273437506,1.0,11.656854152679443,88013.98596777166,1113.7077212646507
1261,siirt 537.jpg,siirt_537.jpg,1,438.0311889648437,268.54345703125,92565.5,1337.785921216011,92386.70779471847,1141.3689974897507
1262,siirt 251.jpg,siirt_251.jpg,1,453.6443176269532,239.65837097167963,85821.0,1226.8569873571396,85388.21984644594,1139.7300282249455
1263,siirt 536.jpg,siirt_536.jpg,1,437.3849487304687,239.36328124999997,80503.5,1190.7320969104767,82226.3940280496,1107.607182903281
1264,siirt 250.jpg,siirt_250.jpg,1,448.86297607421875,245.76715087890628,86330.0,1208.371706366539,86641.80689403061,1136.8040085908492
1265,siirt 244.jpg,siirt_244.jpg,1,416.1116027832031,222.90773010253903,72817.0,1115.9453033208847,72849.20832790059,1048.644432890356
1266,siirt 522.jpg,siirt_522.jpg,1,419.5896911621093,244.87796020507815,80358.0,1130.1463114023209,80698.30073980929,1079.2198987077718
1267,siirt 278.jpg,siirt_278.jpg,1,458.5962219238282,277.2541198730469,100229.0,1339.9940695762634,99861.56368795672,1190.4529316264661
1268,siirt 293.jpg,siirt_293.jpg,1,453.1289978027343,243.13264465332026,85917.5,1193.217378616333,86527.67035114598,1142.3467042080545
1269,siirt 287.jpg,siirt_287.jpg,1,477.50732421875006,244.87426757812503,90655.0,1265.0579966306686,91836.02313072856,1192.1022666043568
1270,siirt 734.jpg,siirt_734.jpg,1,453.51647949218744,249.68194580078128,88301.5,1287.158503293991,88934.46446943544,1150.0509356768744
1271,siirt (19).jpg,siirt_19.jpg,1,458.5962219238282,277.2541198730469,100229.0,1339.9940695762634,99861.56368795672,1190.4529316264661
1272,siirt 720.jpg,siirt_720.jpg,1,453.62561035156256,290.4378967285156,102768.0,1292.7981125116348,103476.26157032483,1196.5516995440094
1273,siirt 98.jpg,siirt_98.jpg,1,489.61132812499994,220.8031311035156,83130.0,1264.9158635139465,84907.60023969994,1193.1297305464332
1274,siirt 708.jpg,siirt_708.jpg,1,415.9469604492188,238.10754394531247,77670.5,1151.7026600837708,77785.9198401524,1064.68727148073
1275,siirt 8.jpg,siirt_8.jpg,1,399.2152709960937,253.14839172363284,78662.0,1184.1463091373444,79372.89115945285,1050.1027584616086
1276,siirt 67.jpg,siirt_67.jpg,1,412.14242553710943,229.86225891113284,73968.5,1196.0458056926727,74405.4717109644,1048.3180638724707
1277,siirt 73.jpg,siirt_73.jpg,1,425.4739990234375,243.70252990722653,81191.0,1190.5727167129517,81437.22082817036,1089.229287998643
1278,siirt 126.jpg,siirt_126.jpg,1,478.14901733398443,252.48716735839847,93905.0,1313.6854137182236,94818.3642748631,1201.1739982272973
1279,siirt 640.jpg,siirt_640.jpg,1,394.11083984375006,274.71746826171875,85957.0,1426.7392359972,85034.37753254437,1067.2010161259223
1280,siirt 654.jpg,siirt_654.jpg,1,459.31408691406244,270.6636657714844,97906.0,1290.0285606384277,97640.41261418811,1184.318451922134
1281,siirt 132.jpg,siirt_132.jpg,1,411.45733642578125,256.79638671874994,81906.0,1152.2051849365234,82985.76471330023,1077.4369540493972
1282,siirt 668.jpg,siirt_668.jpg,1,383.4332580566406,252.34109497070315,75053.0,1145.8620411157608,75991.95971118096,1019.6805731458711
1283,siirt 683.jpg,siirt_683.jpg,1,503.0343627929687,269.16043090820307,105594.0,1334.655977010727,106340.51260099036,1267.372576498407
1284,siirt 697.jpg,siirt_697.jpg,1,449.93524169921875,252.29122924804688,87533.0,1240.1463106870651,89154.2488447642,1145.9119858559975
1285,siirt 442.jpg,siirt_442.jpg,1,459.5162658691406,280.5999755859375,100782.0,1344.2194684743881,101269.43788181033,1196.059126330191
1286,siirt 324.jpg,siirt_324.jpg,1,424.53991699218744,249.67529296874997,82693.0,1168.9402451515198,83249.949775948,1094.0952022369825
1287,siirt 330.jpg,siirt_330.jpg,1,451.1595764160156,257.7806091308594,89266.0,1227.460018157959,91341.95596157969,1154.2858817364613
1288,siirt 456.jpg,siirt_456.jpg,1,462.9545593261718,270.18298339843744,1153.0,277.11269783973694,98239.5218039442,1190.7543133495699
1289,siirt 318.jpg,siirt_318.jpg,1,454.9427795410157,235.18182373046878,83086.0,1207.9453010559082,84033.1051826699,1137.680452650813
1290,siirt 481.jpg,siirt_481.jpg,1,426.09869384765625,264.9426879882813,86569.5,1298.3300750255585,88664.9599936637,1114.6119369651105
1291,siirt 495.jpg,siirt_495.jpg,1,451.6702575683594,281.58331298828125,99841.5,1278.2123252153397,99889.14342966258,1182.3729090483425
1292,siirt 483.jpg,siirt_483.jpg,1,506.33276367187494,240.5068206787109,95240.0,1357.5432790517807,95643.02624728608,1245.229205438507
1293,siirt 497.jpg,siirt_497.jpg,1,433.1254577636719,243.8082122802735,81135.5,1206.9574947357178,82937.68756012125,1104.1259264087412
1294,siirt 468.jpg,siirt_468.jpg,1,445.8523559570313,245.67620849609375,86258.0,1325.0823827981949,86028.83629675346,1130.8448977276482
1295,siirt 326.jpg,siirt_326.jpg,1,451.9346923828125,334.2395629882813,116579.5,1403.716940164566,118637.89080843725,1248.68142171966
1296,siirt 440.jpg,siirt_440.jpg,1,447.9320678710938,236.64134216308588,83424.0,1182.6315920352936,83251.61292484852,1125.3794029101023
1297,siirt 454.jpg,siirt_454.jpg,1,425.75866699218756,270.7897033691406,90273.5,1236.6143468618393,90549.38924759523,1120.8872970609132
1298,siirt 332.jpg,siirt_332.jpg,1,465.73608398437506,271.4134216308594,97846.0,1272.479354262352,99279.84459314727,1197.468936439895
1299,siirt 865.jpg,siirt_865.jpg,1,434.8166809082031,244.7915344238281,83170.0,1202.9747366905212,83597.34266244045,1108.471338440473
1300,siirt 681.jpg,siirt_681.jpg,1,439.23114013671875,243.98228454589847,83035.5,1177.4427735805511,84166.89338418785,1116.1529804306676
1301,siirt 859.jpg,siirt_859.jpg,1,464.90481567382824,250.70802307128906,91229.5,1502.6976063251495,91542.37137533404,1173.3564688732627
1302,siirt 695.jpg,siirt_695.jpg,1,456.3229370117187,256.9985046386719,91366.0,1217.317883849144,92107.02960748202,1163.4053005787284
1303,siirt 118.jpg,siirt_118.jpg,1,445.4231872558594,243.78221130371097,85157.5,1246.2955852746964,85283.4409708556,1127.9839802368078
1304,siirt 642.jpg,siirt_642.jpg,1,477.29772949218756,256.13009643554693,95418.0,1290.4305812120438,96015.17168454739,1203.3073934951071
1305,siirt 124.jpg,siirt_124.jpg,1,439.671630859375,273.63983154296875,94421.0,1423.7686750888824,94492.56544070572,1150.4191021560373
1306,siirt 130.jpg,siirt_130.jpg,1,462.99847412109364,258.93609619140625,93070.5,1252.6143461465836,94159.04330589311,1178.4437933708984
1307,siirt 656.jpg,siirt_656.jpg,1,473.92990112304693,254.97373962402344,94377.5,1295.844794511795,94907.26211627516,1195.5012058272143
1308,siirt 59.jpg,siirt_59.jpg,1,447.6443481445312,239.42352294921878,83574.5,1202.2468155622482,84176.29447989166,1127.7159941865352
1309,siirt 65.jpg,siirt_65.jpg,1,500.45474243164074,248.32414245605466,97535.0,1323.141258597374,97605.35263476476,1241.0679347765124
1310,siirt 71.jpg,siirt_71.jpg,1,450.26531982421875,259.8658447265625,91841.5,1543.3250229358673,91898.32201727171,1154.8699605879765
1311,siirt 736.jpg,siirt_736.jpg,1,490.0587158203124,270.388427734375,103200.5,1361.4427732229233,104070.13057055403,1243.3474517800685
1312,siirt 722.jpg,siirt_722.jpg,1,484.4371948242187,271.5198059082031,102116.0,1371.0579982995987,103306.79223503519,1233.6550756891588
1313,siirt 291.jpg,siirt_291.jpg,1,480.58053588867193,244.55035400390628,91190.5,1257.643784403801,92304.81464774757,1197.8545649035204
1314,siirt 285.jpg,siirt_285.jpg,1,426.68261718750006,292.4216003417969,97874.5,1394.5554718971252,97995.08212882896,1149.085447979691
1315,siirt 508.jpg,siirt_508.jpg,1,444.77816772460943,285.4953308105469,98952.0,1249.0579993724823,99731.5003739213,1174.0800532708981
1316,siirt 252.jpg,siirt_252.jpg,1,475.7055053710937,259.505615234375,93154.0,1273.0336133241653,96956.0287003044,1203.7648654484633
1317,siirt 534.jpg,siirt_534.jpg,1,467.2007141113282,269.87213134765625,98408.5,1320.0701899528503,99026.49741419795,1198.5648943532537
1318,siirt (39).jpg,siirt_39.jpg,1,459.5162658691406,280.5999755859375,100782.0,1344.2194684743881,101269.43788181033,1196.059126330191
1319,siirt 520.jpg,siirt_520.jpg,1,435.4966735839845,253.29701232910153,85249.0,1177.803163409233,86637.27635087709,1119.1672589840189
1320,siirt 246.jpg,siirt_246.jpg,1,414.257568359375,229.9047698974609,73962.5,1146.472209572792,74801.1568803056,1052.4699624272614
1321,siirt 521.jpg,siirt_521.jpg,1,491.53320312500006,284.01391601562506,109029.0,1347.82754778862,109643.36636298284,1261.0839603710283
1322,siirt 247.jpg,siirt_247.jpg,1,447.2557983398437,242.86247253417972,85268.0,1216.3717081546783,85311.24366126761,1130.580434616531
1323,siirt 253.jpg,siirt_253.jpg,1,479.0242614746094,267.75527954101557,98922.0,1404.4549652338028,100736.16984990932,1219.0778817072587
1324,siirt 535.jpg,siirt_535.jpg,1,489.30068969726557,274.7272338867187,104122.5,1369.4427734613419,105576.53944635694,1246.5636528489886
1325,siirt 509.jpg,siirt_509.jpg,1,462.27294921874994,241.03077697753903,87344.0,1219.0823833942413,87510.6405441325,1158.1193061769309
1326,siirt 284.jpg,siirt_284.jpg,1,468.91983032226557,291.094970703125,106585.0,1337.4255282878876,107207.00973685722,1226.0708610462816
1327,siirt (42).jpg,siirt_42.jpg,1,435.3540344238282,279.1570129394531,94911.0,1280.5138425827026,95451.11312590809,1148.856364722459
1328,siirt 290.jpg,siirt_290.jpg,1,452.7503967285157,262.3435363769532,92912.0,1275.8275488615036,93286.56234796187,1162.4042527296524
1329,siirt 723.jpg,siirt_723.jpg,1,467.703338623047,292.5118713378906,107728.5,1320.839742898941,107449.36361528357,1225.4418478164885
1330,siirt 737.jpg,siirt_737.jpg,1,429.60705566406256,266.54907226562494,88402.0,1242.0041751861572,89937.01350191825,1123.115265858092
1331,siirt 70.jpg,siirt_70.jpg,1,435.24780273437506,248.84545898437497,85170.5,1289.9280549287796,85066.03466035522,1113.7482368615963
1332,siirt 64.jpg,siirt_64.jpg,1,484.2628479003906,253.80073547363278,94942.5,1427.0996273756027,96530.35634016531,1214.552313778835
1333,siirt (15).jpg,siirt_15.jpg,1,498.6896362304688,252.3386077880859,98572.0,1362.1706948280334,98833.44343575055,1241.5575086413562
1334,siirt 58.jpg,siirt_58.jpg,1,485.45971679687494,303.0912170410157,114321.0,1529.4255286455154,115562.36766032652,1271.3467361857552
1335,siirt 131.jpg,siirt_131.jpg,1,425.01696777343756,233.1799774169922,76904.0,1175.175747513771,77837.23601505235,1076.9119450531323
1336,siirt 657.jpg,siirt_657.jpg,1,459.8016662597657,258.24752807617193,92211.0,1283.6021538972855,93260.25429220255,1171.501033764197
1337,siirt 643.jpg,siirt_643.jpg,1,453.23031616210943,225.469711303711,79169.0,1185.0924879312515,80259.60940477716,1124.5284940332524
1338,siirt 125.jpg,siirt_125.jpg,1,383.8639221191406,233.28767395019528,69806.0,1094.1463105678558,70332.9722006082,997.8566953597207
1339,siirt 119.jpg,siirt_119.jpg,1,434.96923828124994,275.86099243164057,92973.5,1241.0163658857346,94240.74695579677,1144.198764255983
1340,siirt 694.jpg,siirt_694.jpg,1,446.53375244140625,258.8596496582031,89537.5,1245.9869306087494,90783.83654945949,1146.575253251427
1341,siirt 858.jpg,siirt_858.jpg,1,441.33044433593744,266.91448974609375,91621.0,1235.401143670082,92517.93258105706,1145.7468647060946
1342,siirt 680.jpg,siirt_680.jpg,1,430.19021606445307,263.5256652832031,88620.5,1248.3300776481628,89037.57612263791,1120.6933294150515
1343,siirt 864.jpg,siirt_864.jpg,1,429.21154785156256,300.822265625,101217.5,1331.3838994503021,101407.77577245035,1164.333296136939
1344,siirt 455.jpg,siirt_455.jpg,1,425.0224304199219,256.67193603515625,85140.0,1247.9696869850159,85680.13028289985,1102.9732034038273
1345,siirt 333.jpg,siirt_333.jpg,1,486.1950073242187,248.42518615722653,93528.5,1262.5554729700089,94862.81328809683,1212.875832221187
1346,siirt 327.jpg,siirt_327.jpg,1,465.684112548828,252.73236083984372,90700.0,1220.4305835962296,92436.21568049346,1177.0188478333662
1347,siirt 441.jpg,siirt_441.jpg,1,423.634521484375,272.4552001953125,90649.5,1334.2123266458511,90651.777851181,1118.9055658745183
1348,siirt 469.jpg,siirt_469.jpg,1,454.8851013183593,260.9341125488281,91680.0,1396.9158630371094,93222.86659646496,1164.948701400745
